Customer_Id,Gender,Device_Type,Customer_Login_type
12827,Female,Web,Member
12828,Male,Web,Member
12829,Female,Web,Member
12830,Male,Web,Member
12831,Male,Web,Member
12832,Male,Web,Member
12833,Female,Web,Member
12835,Male,Web,Member
12836,Male,Web,Member
12839,Female,Web,Member
12842,Female,Web,Member
12844,Male,Web,Member
12849,Male,Web,Member
12850,Male,Web,Member
12852,Male,Web,Member
12855,Male,Web,Guest
12856,Male,Web,Member
12858,Male,Web,Member
12859,Male,Web,Member
12865,Male,Web,Member
12867,Male,Web,Member
12870,Male,Web,Member
12871,Male,Web,Member
12872,Female,Web,Member
12873,Male,Web,Member
12875,Female,Web,Member
12876,Male,Web,Member
12878,Male,Web,Member
12879,Male,Web,Member
12883,Male,Web,Member
12884,Female,Web,Member
12888,Male,Web,Member
12891,Male,Web,Member
12901,Male,Web,Member
12903,Male,Web,Member
12904,Male,Web,Member
12907,Female,Web,Guest
12908,Male,Web,Member
12916,Male,Web,Member
12920,Female,Web,Member
12922,Male,Web,Member
12923,Male,Web,Member
12926,Female,Web,Member
12928,Female,Web,Member
12929,Male,Web,Member
12930,Male,Web,Member
12932,Male,Web,Member
12934,Male,Web,Member
12937,Female,Web,Member
12938,Male,Web,Member
12940,Male,Web,Member
12941,Male,Web,Member
12944,Male,Web,Member
12946,Female,Web,Member
12948,Male,Web,Member
12951,Male,Web,Guest
12958,Female,Web,Guest
12961,Male,Web,Member
12963,Male,Web,Member
12966,Male,Web,Member
12974,Male,Web,Member
12980,Female,Web,Member
12983,Male,Web,Member
12985,Female,Web,Member
12990,Female,Web,Member
12992,Female,Web,Guest
12994,Male,Web,Member
12995,Male,Web,Member
12998,Male,Web,Member
12999,Female,Web,Member
13002,Male,Web,Member
13003,Male,Web,Member
13010,Female,Web,Member
13014,Male,Web,Member
13019,Female,Web,Member
13020,Male,Web,Member
13024,Male,Web,Member
13025,Male,Web,Member
13026,Male,Web,Member
13027,Male,Web,Member
13028,Male,Web,Member
13030,Male,Web,Member
13031,Male,Web,Member
13034,Female,Web,Member
13036,Male,Mobile,Member
13037,Male,Mobile,Member
13039,Male,Web,Member
13040,Male,Mobile,Member
13047,Male,Web,Member
13048,Male,Web,Member
13049,Female,Web,Member
13051,Female,Web,Member
13054,Male,Web,Member
13055,Male,Web,Member
13058,Female,Web,Member
13064,Male,Mobile,Member
13065,Male,Web,Member
13070,Female,Web,Member
13072,Male,Web,Member
13073,Male,Web,Member
13077,Male,Web,Member
13085,Male,Web,Member
13087,Male,Web,Member
13088,Male,Web,Member
13089,Female,Web,Member
13093,Male,Web,Member
13096,Male,Web,Member
13100,Female,Web,Member
13101,Male,Web,Member
13104,Male,Web,Member
13106,Male,Web,Member
13110,Female,Web,Member
13113,Male,Web,Member
13114,Female,Web,Member
13115,Male,Web,Member
13116,Female,Web,Member
13117,Male,Web,Member
13118,Male,Web,Member
13122,Male,Web,Member
13127,Female,Web,Member
13128,Male,Web,Member
13131,Male,Web,Member
13132,Male,Web,Member
13134,Female,Web,Member
13136,Male,Web,Member
13137,Male,Web,Member
13140,Male,Web,Member
13146,Male,Mobile,Member
13150,Male,Web,Member
13151,Male,Web,Member
13155,Male,Web,Member
13161,Male,Web,Member
13163,Male,Web,Member
13164,Male,Web,Member
13169,Male,Web,Member
13170,Male,Web,Member
13171,Male,Web,Member
13173,Male,Web,Member
13175,Female,Web,Member
13176,Male,Web,Member
13177,Male,Web,Member
13179,Male,Web,Member
13183,Male,Web,Member
13184,Male,Mobile,Member
13186,Male,Web,Member
13187,Male,Web,Member
13191,Male,Web,Member
13196,Female,Web,Member
13197,Male,Web,Member
13198,Male,Web,Member
13199,Male,Web,Member
13200,Male,Web,Member
13202,Male,Web,Member
13206,Male,Web,Member
13209,Male,Mobile,Member
13211,Male,Web,Member
13212,Male,Web,Member
13213,Male,Web,Member
13215,Male,Web,Member
13216,Male,Web,Member
13217,Male,Web,Member
13221,Male,Web,Member
13222,Male,Web,Member
13224,Male,Web,Member
13225,Male,Web,Member
13226,Male,Web,Member
13234,Male,Web,Member
13235,Male,Web,Member
13239,Male,Web,Member
13240,Male,Web,Member
13241,Male,Web,Member
13243,Male,Web,Member
13245,Female,Web,Member
13246,Male,Web,Member
13248,Female,Web,Member
13250,Male,Web,Member
13252,Female,Web,Member
13253,Male,Web,Member
13255,Female,Web,Member
13256,Male,Web,Member
13260,Male,Web,Member
13261,Male,Web,Member
13264,Male,Web,Member
13265,Female,Web,Member
13266,Male,Web,Member
13267,Male,Web,Member
13268,Female,Web,Guest
13277,Male,Web,Member
13278,Male,Web,Member
13282,Male,Web,Member
13285,Male,Web,Member
13290,Female,Web,Member
13292,Male,Web,Member
13294,Female,Web,Member
13295,Female,Web,Member
13303,Male,Web,Member
13305,Male,Mobile,Guest
13308,Male,Web,Member
13312,Male,Web,Member
13313,Female,Web,Member
13314,Female,Web,Member
13315,Female,Web,Member
13316,Female,Web,Member
13317,Female,Web,Member
13318,Male,Web,Member
13320,Female,Web,Guest
13321,Male,Web,Member
13324,Male,Web,Member
13326,Male,Web,Member
13328,Male,Web,Member
13335,Male,Web,Member
13336,Male,Web,Member
13337,Male,Web,Member
13338,Female,Web,Member
13342,Male,Web,Member
13343,Male,Web,Member
13345,Female,Web,Member
13347,Female,Web,Guest
13353,Male,Mobile,Member
13354,Male,Web,Member
13355,Female,Web,Guest
13358,Male,Web,Member
13359,Male,Web,Member
13366,Male,Web,Member
13368,Male,Web,Member
13371,Male,Web,Member
13372,Male,Web,Member
13373,Male,Web,Member
13375,Male,Web,Member
13382,Male,Web,Member
13384,Male,Web,Member
13388,Female,Web,Member
13390,Male,Web,Member
13391,Female,Web,Member
13394,Female,Web,Member
13395,Male,Web,Member
13396,Female,Web,Member
13398,Male,Mobile,Member
13400,Male,Web,Member
13401,Female,Web,Member
13402,Male,Web,Member
13404,Male,Web,Member
13405,Female,Web,Member
13407,Male,Web,Member
13409,Male,Web,Member
13411,Male,Web,Member
13416,Female,Web,Member
13419,Male,Web,Member
13423,Male,Web,Member
13427,Male,Web,Member
13429,Female,Web,Member
13432,Male,Web,Member
13433,Male,Web,Member
13434,Female,Web,Member
13435,Male,Web,Member
13437,Female,Web,Member
13439,Male,Web,Member
13440,Male,Web,Member
13442,Male,Web,Member
13443,Male,Web,Member
13444,Male,Web,Member
13445,Male,Web,Member
13449,Female,Web,Member
13452,Male,Web,Member
13453,Male,Web,Member
13454,Female,Web,Member
13457,Female,Web,Member
13461,Female,Web,Member
13462,Male,Mobile,Member
13466,Female,Web,Member
13467,Male,Web,Member
13468,Male,Web,Member
13470,Male,Web,Member
13472,Female,Web,Member
13475,Female,Web,Member
13476,Male,Web,Member
13477,Female,Web,Member
13479,Female,Web,Member
13480,Male,Web,Member
13481,Male,Web,Member
13483,Female,Web,Guest
13485,Female,Web,Member
13486,Male,Web,Member
13490,Male,Web,Member
13491,Male,Web,Member
13493,Female,Web,Member
13494,Male,Web,Member
13496,Male,Web,Member
13497,Male,Web,Member
13498,Male,Web,Member
13500,Female,Web,Member
13503,Male,Web,Member
13505,Male,Web,Member
13506,Male,Web,Member
13507,Male,Web,Member
13511,Male,Web,Member
13512,Male,Web,Member
13513,Male,Web,Member
13514,Male,Web,Member
13515,Female,Web,Member
13516,Male,Web,Member
13517,Male,Web,Member
13518,Male,Web,Member
13525,Female,Web,Member
13528,Female,Web,Member
13529,Male,Web,Member
13530,Male,Web,Member
13536,Female,Web,Member
13537,Male,Web,Guest
13539,Male,Web,Member
13541,Female,Web,Member
13542,Male,Web,Member
13544,Male,Web,Member
13545,Female,Web,Member
13549,Female,Web,Member
13551,Male,Web,Member
13555,Male,Web,Member
13556,Male,Web,Member
13559,Female,Web,Member
13560,Female,Web,Member
13561,Female,Web,Member
13565,Male,Web,Member
13566,Male,Web,Member
13573,Female,Web,Member
13577,Female,Web,Member
13578,Male,Web,Member
13579,Female,Web,Guest
13580,Male,Web,Member
13584,Male,Web,Member
13585,Female,Web,Member
13590,Male,Web,Member
13592,Male,Web,Member
13594,Male,Web,Member
13596,Male,Web,Member
13597,Female,Web,Member
13598,Male,Mobile,Member
13601,Female,Web,Member
13602,Female,Web,Member
13604,Female,Web,Member
13605,Male,Web,Member
13606,Male,Web,Member
13607,Male,Web,Member
13608,Male,Web,Member
13612,Male,Web,Member
13613,Male,Web,Member
13614,Female,Web,Member
13616,Male,Web,Member
13617,Male,Web,Member
13623,Female,Web,Member
13625,Male,Web,Member
13626,Female,Web,Member
13629,Male,Web,Member
13631,Male,Web,Member
13632,Male,Web,Member
13633,Female,Web,Member
13641,Female,Web,Member
13643,Male,Web,Member
13644,Female,Web,Member
13646,Male,Web,Member
13649,Male,Web,Member
13651,Male,Web,Member
13652,Male,Web,Member
13653,Male,Web,Member
13655,Male,Web,Member
13656,Male,Web,Member
13658,Male,Web,Member
13659,Male,Web,Member
13660,Female,Web,Member
13661,Female,Web,Member
13663,Male,Web,Member
13666,Male,Web,Member
13671,Male,Web,Member
13675,Male,Web,Member
13676,Male,Web,Member
13679,Male,Web,Member
13687,Female,Web,Member
13688,Male,Web,Member
13689,Male,Web,Member
13691,Male,Web,Member
13700,Female,Web,Member
13701,Male,Web,Member
13702,Male,Web,Member
13705,Male,Web,Member
13707,Male,Web,Member
13708,Male,Web,Member
13710,Male,Web,Member
13717,Male,Mobile,Member
13718,Female,Web,Member
13721,Female,Web,Member
13722,Male,Web,Member
13724,Female,Web,Member
13725,Female,Web,Member
13728,Male,Web,Member
13733,Female,Web,Member
13736,Male,Web,Member
13740,Male,Web,Member
13743,Male,Web,Member
13747,Male,Web,Member
13748,Female,Web,Member
13761,Male,Web,Member
13763,Male,Web,Member
13767,Male,Web,Member
13768,Male,Mobile,Member
13771,Female,Web,Member
13773,Male,Web,Member
13777,Male,Web,Member
13780,Female,Web,Member
13781,Male,Web,Member
13782,Male,Web,Member
13783,Male,Web,Member
13784,Male,Web,Member
13785,Female,Web,Member
13796,Female,Web,Guest
13797,Male,Web,Member
13798,Male,Web,Member
13800,Male,Web,Member
13802,Male,Web,Member
13803,Male,Web,Member
13805,Male,Web,Member
13806,Male,Web,Member
13808,Female,Web,Member
13809,Male,Web,Member
13810,Male,Web,Member
13816,Male,Web,Member
13817,Male,Web,Member
13819,Male,Web,Member
13825,Male,Web,Member
13826,Female,Web,Member
13827,Female,Web,Member
13831,Male,Web,Member
13832,Male,Web,Member
13835,Male,Web,Member
13845,Male,Mobile,Member
13847,Male,Web,Member
13848,Male,Web,Member
13850,Male,Web,Member
13851,Male,Web,Member
13852,Female,Web,Member
13854,Male,Web,Member
13855,Male,Web,Member
13857,Male,Web,Member
13858,Male,Web,Member
13859,Female,Web,Member
13860,Male,Web,Member
13868,Male,Web,Member
13872,Male,Web,Member
13873,Female,Web,Member
13874,Male,Web,Member
13879,Male,Web,Member
13881,Female,Web,Member
13882,Female,Web,Member
13883,Female,Web,Member
13884,Female,Web,Member
13885,Male,Web,Member
13887,Female,Web,Member
13891,Male,Web,Member
13892,Female,Web,Member
13893,Female,Web,Member
13894,Male,Web,Member
13896,Male,Web,Member
13900,Male,Web,Member
13901,Male,Web,Member
13911,Male,Web,Member
13913,Male,Web,Member
13915,Male,Web,Member
13916,Male,Web,Member
13919,Female,Web,Member
13920,Female,Web,Member
13922,Male,Web,Member
13930,Female,Web,Member
13931,Female,Web,Member
13932,Male,Web,Member
13934,Male,Web,Guest
13936,Male,Web,Member
13937,Male,Web,Member
13942,Female,Web,Member
13947,Female,Web,Member
13954,Female,Web,Member
13955,Female,Web,Member
13956,Female,Web,Member
13957,Female,Web,Member
13958,Male,Web,Member
13961,Male,Web,Member
13962,Male,Web,Member
13963,Male,Web,Member
13969,Female,Web,Member
13971,Male,Web,Member
13972,Female,Web,Member
13973,Male,Web,Member
13975,Male,Web,Member
13976,Male,Web,Member
13978,Male,Web,Member
13979,Male,Web,Member
13982,Female,Web,Member
13983,Male,Web,Member
13989,Male,Web,Member
13994,Male,Web,Member
13996,Male,Web,Member
13998,Male,Web,Member
13999,Female,Web,Member
14000,Male,Web,Guest
14006,Male,Web,Member
14008,Male,Mobile,Member
14011,Male,Web,Member
14014,Male,Web,Member
14019,Male,Web,Member
14020,Male,Web,Member
14022,Male,Web,Member
14023,Male,Mobile,Member
14024,Female,Web,Member
14026,Male,Web,Member
14027,Male,Web,Member
14029,Female,Web,Member
14030,Male,Web,Member
14031,Male,Web,Member
14037,Female,Web,Member
14038,Male,Web,Member
14039,Male,Web,Member
14041,Male,Web,Member
14044,Male,Web,Member
14046,Male,Web,Guest
14047,Male,Web,Member
14050,Male,Web,Member
14052,Male,Web,Member
14059,Male,Web,Member
14066,Male,Web,Member
14070,Female,Web,Member
14071,Male,Web,Member
14073,Male,Web,Member
14074,Male,Web,Member
14075,Male,Mobile,Member
14080,Female,Web,Member
14084,Male,Web,Member
14086,Female,Web,Member
14089,Male,Mobile,Member
14091,Female,Web,Member
14093,Male,Web,Member
14094,Male,Web,Guest
14100,Female,Web,Member
14105,Male,Web,Member
14106,Female,Web,Member
14107,Male,Web,Member
14108,Male,Web,Member
14111,Female,Web,Member
14115,Male,Web,Member
14116,Male,Mobile,Member
14118,Male,Web,Member
14122,Female,Web,Member
14126,Male,Web,Member
14128,Female,Web,Guest
14130,Male,Web,Member
14131,Male,Web,Member
14133,Female,Web,First SignUp
14135,Male,Web,Guest
14138,Male,Web,Member
14140,Male,Web,Member
14142,Male,Web,Member
14143,Female,Web,Member
14144,Female,Web,Member
14147,Male,Web,Member
14149,Male,Web,Member
14151,Male,Web,Member
14154,Male,Web,Member
14155,Male,Web,Member
14156,Female,Web,Member
14162,Female,Web,Member
14163,Female,Web,Member
14169,Male,Web,Member
14175,Male,Web,Member
14177,Female,Web,Member
14178,Female,Web,Member
14179,Female,Web,Member
14182,Male,Web,Member
14183,Male,Web,Member
14184,Male,Web,Member
14186,Male,Web,Guest
14187,Male,Web,Member
14189,Female,Web,Member
14195,Male,Web,Member
14197,Female,Web,Member
14198,Male,Web,Member
14200,Female,Web,Member
14203,Male,Web,Member
14204,Female,Web,Member
14210,Male,Web,Member
14212,Male,Web,Member
14213,Female,Web,Member
14214,Male,Web,Member
14219,Male,Web,Member
14225,Female,Web,Member
14227,Male,Web,Member
14229,Female,Web,First SignUp
14231,Male,Web,Member
14232,Male,Web,Member
14235,Female,Web,Member
14236,Male,Web,Member
14239,Male,Web,Member
14240,Male,Web,Member
14246,Male,Web,Member
14247,Male,Web,Member
14250,Female,Web,Member
14251,Male,Web,Member
14252,Female,Web,Guest
14259,Female,Web,Member
14260,Male,Web,Member
14263,Male,Web,Member
14265,Male,Web,Member
14267,Female,Web,Member
14269,Male,Mobile,Member
14271,Male,Web,Member
14273,Male,Web,Member
14278,Male,Web,Member
14281,Male,Web,Member
14283,Male,Web,Member
14285,Female,Web,Member
14286,Female,Web,Member
14288,Female,Web,Member
14290,Female,Web,Member
14291,Male,Web,Member
14292,Male,Web,Member
14294,Female,Web,Member
14296,Female,Web,Member
14301,Male,Web,Member
14302,Male,Web,Member
14304,Female,Web,Member
14306,Male,Web,Member
14308,Male,Web,Member
14311,Male,Web,Member
14312,Male,Web,Member
14316,Female,Web,Member
14317,Male,Web,Member
14324,Male,Web,Member
14325,Female,Web,Member
14327,Male,Web,Member
14328,Male,Web,Member
14331,Female,Web,Member
14333,Male,Web,Member
14335,Female,Web,Member
14337,Female,Web,Member
14340,Male,Web,Member
14346,Female,Web,Member
14347,Male,Web,Member
14349,Male,Web,Member
14351,Female,Web,Member
14352,Female,Web,Member
14357,Male,Web,Member
14358,Male,Web,Member
14359,Male,Web,Member
14363,Female,Web,Member
14365,Male,Web,Member
14366,Male,Web,Member
14367,Male,Web,Member
14372,Female,Web,Member
14376,Male,Web,Member
14377,Female,Web,Member
14380,Male,Web,Member
14382,Male,Web,Member
14386,Male,Web,Member
14388,Female,Web,Member
14389,Male,Mobile,Member
14390,Male,Web,Member
14392,Female,Web,Member
14393,Female,Web,Member
14394,Male,Web,Member
14397,Female,Web,Member
14398,Female,Web,Member
14399,Male,Web,Member
14400,Male,Web,Member
14401,Female,Web,Member
14402,Male,Web,Member
14404,Male,Web,Member
14406,Female,Web,Member
14418,Male,Web,Member
14421,Male,Web,Member
14425,Male,Web,Guest
14428,Male,Web,Member
14436,Male,Web,Member
14439,Male,Mobile,Member
14440,Male,Web,Member
14444,Male,Web,Member
14446,Female,Web,Member
14449,Female,Web,Member
14450,Male,Web,Member
14451,Male,Web,Member
14453,Male,Web,Member
14459,Female,Web,Member
14463,Male,Web,Member
14465,Female,Web,Member
14467,Male,Web,Member
14470,Male,Web,Member
14471,Male,Web,Member
14472,Female,Web,Member
14477,Female,Web,Member
14479,Female,Web,Member
14485,Male,Web,Member
14489,Male,Web,Member
14490,Male,Web,Member
14494,Male,Web,Member
14496,Female,Web,Member
14505,Male,Web,Member
14509,Male,Web,Member
14516,Female,Web,First SignUp
14520,Male,Web,Member
14523,Male,Web,Member
14526,Male,Web,Member
14528,Male,Web,Member
14530,Male,Web,Member
14533,Male,Web,Member
14536,Male,Web,Member
14537,Male,Web,Member
14546,Male,Web,Member
14553,Male,Web,Member
14554,Male,Web,Member
14555,Female,Web,Member
14556,Male,Web,Member
14560,Male,Web,Member
14562,Male,Web,Member
14563,Male,Web,Member
14564,Female,Web,Guest
14565,Male,Web,Member
14566,Male,Web,Member
14567,Female,Web,Member
14569,Male,Web,Member
14572,Male,Web,Member
14574,Male,Web,Member
14575,Male,Web,Member
14576,Male,Web,Member
14577,Male,Web,Member
14581,Male,Mobile,Member
14583,Male,Web,Member
14590,Male,Web,Member
14591,Male,Web,Member
14593,Female,Web,Member
14596,Female,Web,Member
14599,Female,Web,Member
14601,Female,Web,Member
14602,Female,Web,Member
14603,Male,Web,Member
14606,Female,Web,Member
14608,Male,Web,Member
14609,Female,Web,Member
14611,Male,Web,Member
14612,Male,Web,Member
14613,Male,Web,Member
14614,Male,Web,Member
14615,Male,Web,Member
14617,Male,Web,Member
14618,Male,Web,Member
14619,Male,Web,Member
14620,Male,Web,Member
14622,Female,Web,Member
14626,Male,Web,Member
14627,Female,Web,Member
14628,Male,Web,Member
14630,Female,Web,Member
14632,Female,Web,Member
14633,Male,Web,Member
14636,Female,Web,Member
14638,Male,Web,Member
14639,Male,Web,Member
14640,Female,Web,Member
14641,Male,Web,Member
14644,Male,Web,Member
14646,Female,Web,Member
14652,Female,Web,Member
14656,Male,Web,Member
14663,Female,Web,Member
14664,Male,Mobile,Member
14666,Male,Web,Member
14667,Male,Web,Member
14668,Male,Web,Member
14669,Male,Web,Member
14671,Male,Web,Member
14675,Male,Web,Member
14677,Female,Web,Member
14678,Male,Mobile,Member
14680,Female,Web,Member
14683,Male,Web,Member
14684,Male,Web,Member
14685,Male,Web,Member
14686,Female,Web,Member
14687,Female,Web,Member
14689,Male,Web,Member
14690,Male,Web,Member
14691,Female,Web,Guest
14692,Male,Web,Member
14694,Male,Web,Guest
14695,Female,Web,Member
14696,Male,Web,Member
14698,Male,Web,Member
14699,Male,Web,Member
14701,Male,Web,Guest
14705,Male,Web,Member
14707,Female,Web,Member
14709,Male,Web,Member
14713,Male,Web,Member
14715,Male,Web,Member
14716,Male,Web,Member
14717,Male,Web,Member
14719,Male,Web,Member
14721,Male,Web,Member
14727,Male,Web,Member
14728,Male,Web,Member
14731,Male,Web,Member
14735,Female,Web,Member
14737,Male,Web,Member
14740,Male,Web,Member
14742,Male,Web,Member
14743,Male,Web,Member
14744,Female,Web,Member
14747,Male,Web,Member
14748,Male,Web,Member
14753,Male,Web,Member
14754,Female,Web,Member
14755,Male,Web,Member
14758,Male,Web,Member
14759,Male,Web,Member
14760,Male,Web,Member
14769,Female,Web,Member
14772,Male,Web,Member
14777,Female,Web,Guest
14778,Male,Web,Member
14780,Female,Web,Member
14785,Female,Web,Member
14786,Male,Mobile,Member
14787,Male,Web,Member
14788,Female,Web,Member
14793,Male,Web,Member
14795,Female,Web,Member
14796,Male,Web,Member
14805,Male,Web,Member
14807,Female,Web,Member
14810,Female,Web,Guest
